match_id,arbitro,clima_status,clima_temp
1172824305,"Chiffi, Daniele",clear day,20.87
1172813242,Colombo,cloudy,9.62
1172817497,"Sacchi, Juan Luca",cloudy,11.52
1172809838,"Ayroldi, Giovanni",cloudy,11.94
1172810689,"Feliciani, Ermanno",cloudy,13.3
1172812391,"Pairetto, Luca J.",cloudy,10.53
1172814944,"Marchetti, Matteo",cloudy,10.29
1172815795,"Fourneau, Francesco",cloudy,13.17
1172816646,"Fabbri, Michael",clear day,15.36
1172814093,"Collu, Guiseppe",partly cloudy night,11.07
1172811540,"Mariani, Maurizio",clear day,13.51
1172802179,"Di Bello, Marco",partly cloudy night,12.12
1172803881,"Guida, Marco",cloudy,12.82
1172801328,"Massa, Davide",cloudy,11.08
1172805583,"La Penna, Federico",cloudy,18.09
1172806434,"Bonacina, Kevin",cloudy,15.12
1172808987,"Marchetti, Matteo",cloudy,13.8
1172808136,"Mariani, Maurizio",rain,10.43
1172804732,"Abisso, Rosario",cloudy,13.53
1172803030,"Manganiello, Gianluca",rain,11.58
1172807285,"Maresca, Fabio",cloudy,11.7
1172797924,"Arena, Alberto Ruben",partly cloudy night,12.14
1172799626,"Doveri, Daniele",clear night,11.47
1172796222,Colombo,partly cloudy day,14.46
1172795371,"Zufferli, Luca",cloudy,17.1
1172793669,"Mucera, Giuseppe",partly cloudy day,15.06
1172798775,"Sozza, Simone",partly cloudy day,15.96
1172797073,"Sacchi, Juan Luca",clear night,10.5
1172792818,"Rapuano, Andrea",clear day,12.67
1172794520,"Marinelli, Livio",partly cloudy day,16.89
1172800477,"Fabbri, Michael",cloudy,13.71
1172791116,"Pairetto, Luca J.",cloudy,9.35
1172787712,"Feliciani, Ermanno",cloudy,13.25
1172788563,"Sozza, Simone",cloudy,11.62
1172790265,"Abisso, Rosario",rain,11.45
1172789414,"Marchetti, Matteo",cloudy,13.39
1172785159,"Massa, Davide",cloudy,12.06
1172786010,"Fabbri, Michael",cloudy,11.85
1172791967,Colombo,cloudy,13.79
1172784308,"Fourneau, Francesco",cloudy,13.64
1172786861,"Massimi, Luca",partly cloudy night,11.34
1172776649,"Marcenaro, Matteo",cloudy,10.24
1172778351,"Mariani, Maurizio",cloudy,13.45
1172782606,"Di Bello, Marco",clear night,10.33
1172781755,"Piccinini, Marco",cloudy,12.16
1172775798,"Chiffi, Daniele",cloudy,13.21
1172779202,"Guida, Marco",cloudy,13.77
1172777500,"Rapuano, Andrea",clear night,12.27
1172780904,"Manganiello, Gianluca",wind,11.23
1172780053,"Doveri, Daniele",clear day,14.01
1172783457,"Marinelli, Livio",clear night,7.49
1172763884,"Mariani, Maurizio",cloudy,8.43
1172767288,"Feliciani, Ermanno",wind,13.5
1172771543,Colombo,clear night,10.29
1172774096,"Fourneau, Francesco",cloudy,10.63
1172768990,"Sozza, Simone",clear day,14.07
1172772394,"Pairetto, Luca J.",clear day,14.25
1172774947,"Ferrieri Caputi, Maria Sole",clear day,13.03
1172769841,"La Penna, Federico",cloudy,8.1
1172770692,"Sacchi, Juan Luca",rain,12.03
1172768139,"Marchetti, Matteo",cloudy,9.87
1172773245,"Fabbri, Michael",cloudy,10.84
1172764735,"Marcenaro, Matteo",,
1172758778,"Piccinini, Marco",,
1172762182,"Guida, Marco",cloudy,6.68
1172765586,"Chiffi, Daniele",cloudy,9.46
1172763033,"Rapuano, Andrea",cloudy,15.68
1172759629,"Collu, Guiseppe",cloudy,10.64
1172760480,Colombo,rain,9.13
1172761331,"Massa, Davide",rain,10.28
1172766437,"Doveri, Daniele",cloudy,8.14
1172750268,"Manganiello, Gianluca",,
1172757927,"Sacchi, Juan Luca",cloudy,3.5
1172755374,"Fourneau, Francesco",clear night,4.54
1172752821,"Massa, Davide",clear night,6.07
1172751970,"Pairetto, Luca J.",clear day,8.19
1172757076,"Sozza, Simone",partly cloudy day,6.94
1172751119,"Bonacina, Kevin",cloudy,9.88
1172754523,"La Penna, Federico",cloudy,11.83
1172756225,"Arena, Alberto Ruben",partly cloudy day,12.71
1172753672,"Zufferli, Luca",cloudy,8.26
1172749417,"Manganiello, Gianluca",partly cloudy night,4.11
1172747715,Colombo,rain,8.84
1172746013,"Mariani, Maurizio",cloudy,5.72
1172744311,"Maresca, Fabio",cloudy,9.51
1172741758,"Sacchi, Juan Luca",cloudy,6.25
1172748566,"Collu, Guiseppe",cloudy,6.47
1172746864,"Chiffi, Daniele",wind,13.35
1172743460,"Guida, Marco",rain,10.44
1172742609,"Feliciani, Ermanno",cloudy,5.67
1172745162,"Marcenaro, Matteo",rain,2.85
1172735801,"Fabbri, Michael",cloudy,9.99
1172734950,"Arena, Alberto Ruben",cloudy,4.43
1172736652,"Zufferli, Luca",cloudy,6.19
1172740056,"Chiffi, Daniele",cloudy,6.53
1172733248,"Doveri, Daniele",cloudy,7.89
1172738354,"Pairetto, Luca J.",cloudy,6.2
1172734099,"Massa, Davide",cloudy,12.99
1172737503,"Fourneau, Francesco",clear night,13.6
1172740907,"Di Bello, Marco",cloudy,12.44
1172739205,"Marchetti, Matteo",cloudy,9.71
1172691549,"Guida, Marco",cloudy,5.42
1172698357,"Mariani, Maurizio",cloudy,6.45
1172694102,"Maresca, Fabio",cloudy,5.64
1172696655,"Fabbri, Michael",clear night,12.02
1172728993,"Feliciani, Ermanno",cloudy,0.85
1172727291,"La Penna, Federico",cloudy,9.66
1172728142,"Doveri, Daniele",partly cloudy night,0.92
1172732397,"Guida, Marco",clear night,2.64
1172726440,"Massa, Davide",clear day,9.67
1172729844,"Marinelli, Livio",wind,10.48
1172724738,"Fourneau, Francesco",cloudy,2.22
1172730695,"Marcenaro, Matteo",clear night,7.69
1172725589,"Abisso, Rosario",cloudy,6.78
1172731546,"Ayroldi, Giovanni",cloudy,7.68
1172719632,"Mariani, Maurizio",cloudy,-1.13
1172717079,"Bonacina, Kevin",clear night,-0.28
1172717930,"Sozza, Simone",clear night,2.57
1172721334,Colombo,clear night,-2.02
1172723887,"Maresca, Fabio",clear night,-2.15
1172720483,"Marchetti, Matteo",rain,8.46
1172723036,"Zufferli, Luca",cloudy,0.51
1172718781,"Sacchi, Juan Luca",rain,15.09
1172722185,"Pairetto, Luca J.",cloudy,7.45
1172711973,"Guida, Marco",clear night,1.02
1172715377,"Rapuano, Andrea",clear night,3.24
1172710271,"La Penna, Federico",cloudy,8.51
1172713675,"Massa, Davide",rain,13.09
1172707718,"Fabbri, Michael",partly cloudy night,1.09
1172712824,"Collu, Guiseppe",partly cloudy night,2.01
1172714526,"Feliciani, Ermanno",cloudy,3.7
1172711122,"Chiffi, Daniele",partly cloudy day,9.82
1172709420,"Arena, Alberto Ruben",clear day,4.75
1172708569,"Abisso, Rosario",partly cloudy night,11.42
1172705165,"Di Bello, Marco",clear night,6.61
1172699208,"La Penna, Federico",clear night,4.15
1172700059,"Sacchi, Juan Luca",clear night,5.54
1172700910,"Mariani, Maurizio",clear day,9.06
1172702612,"Fabbri, Michael",clear day,7.98
1172704314,"Maresca, Fabio",clear night,5.83
1172706867,Colombo,clear night,5.99
1172706016,"Doveri, Daniele",clear day,10.05
1172701761,"Marchetti, Matteo",clear day,13.43
1172703463,"Guida, Marco",clear day,8.68
1172693251,"Abisso, Rosario",cloudy,9.1
1172692400,"Mariani, Maurizio",cloudy,10.38
1172697506,"Calzavara, Andrea",cloudy,9.17
1172690698,"Fourneau, Francesco",cloudy,14.9
1172694953,"Sozza, Simone",cloudy,6.04
1172695804,"Pairetto, Luca J.",cloudy,11.1
1172688145,"Feliciani, Ermanno",cloudy,9.34
1172683039,"Massa, Davide",clear night,4.47
1172684741,"Doveri, Daniele",partly cloudy night,11.63
1172683890,Colombo,clear day,11.56
1172689847,"Sozza, Simone",clear day,10.97
1172686443,"Crezzini, Valerio",clear day,8.02
1172682188,"Di Marco, Davide",clear night,6.38
1172687294,"Marchetti, Matteo",clear night,8.78
1172688996,"Marinelli, Livio",clear day,12.45
1172685592,"Sacchi, Juan Luca",clear night,12.62
1172679635,"Chiffi, Daniele",cloudy,5.55
1172680486,"Maresca, Fabio",cloudy,9.02
1172677933,"Doveri, Daniele",clear day,14.85
1172677082,"La Penna, Federico",cloudy,10.94
1172676231,"Fabbri, Michael",cloudy,11.55
1172673678,,,
1172674529,"Mucera, Giuseppe",cloudy,6.23
1172681337,"Mariani, Maurizio",partly cloudy night,6.08
1172675380,"Di Bello, Marco",partly cloudy night,7.19
1172678784,"Pairetto, Luca J.",cloudy,9.63
1172666019,"Feliciani, Ermanno",cloudy,6.94
1172672827,"Massa, Davide",cloudy,7.52
1172665168,"Marcenaro, Matteo",cloudy,7.21
1172671976,"Guida, Marco",cloudy,11.52
1172669423,"Mariani, Maurizio",clear day,15.28
1172670274,"Collu, Guiseppe",clear night,3.31
1172668572,"Crezzini, Valerio",clear night,5.5
1172667721,"Fabbri, Michael",clear day,13.22
1172671125,"Piccinini, Marco",partly cloudy day,8.51
1172666870,"Marchetti, Matteo",cloudy,2.74
1172661764,"Di Marco, Davide",cloudy,3.92
1172662615,"Bonacina, Kevin",cloudy,3.87
1172659211,"Sozza, Simone",cloudy,3.68
1172660062,"Arena, Alberto Ruben",clear night,7.3
1172657509,"Ayroldi, Giovanni",cloudy,6.78
1172664317,"Pairetto, Luca J.",partly cloudy day,6.8
1172660913,"Di Bello, Marco",partly cloudy night,8.31
1172658360,"Doveri, Daniele",clear night,6.32
1172656658,"La Penna, Federico",partly cloudy day,12.4
1172663466,"Sacchi, Juan Luca",cloudy,7.15
1172651552,"Manganiello, Gianluca",clear night,8.58
1172655807,"Collu, Guiseppe",clear night,15.71
1172650701,"Guida, Marco",clear day,13.84
1172648999,"Chiffi, Daniele",partly cloudy day,13.69
1172648148,"Crezzini, Valerio",clear day,12.75
1172654105,"Di Bello, Marco",clear night,8.42
1172652403,"Zufferli, Luca",clear night,10.71
1172649850,"Pezzuto, Ivano",clear day,12.35
1172653254,"Abisso, Rosario",clear day,18.97
1172654956,"Marcenaro, Matteo",cloudy,12.64
1172641340,"Sacchi, Juan Luca",clear night,14.49
1172644744,"Feliciani, Ermanno",clear night,12.94
1172642191,"Guida, Marco",clear night,12.84
1172643893,"Bonacina, Kevin",rain,15.7
1172640489,"Rapuano, Andrea",cloudy,19.49
1172645595,"Arena, Alberto Ruben",cloudy,16.27
1172647297,"Doveri, Daniele",rain,17.05
1172639638,"Chiffi, Daniele",cloudy,14.91
1172643042,"Zufferli, Luca",clear night,19.43
1172646446,"Fabbri, Michael",cloudy,17.74
1172637936,,rain,16.65
1172632830,,cloudy,19.65
1172635383,,cloudy,11.84
1172634532,,rain,14.73
1172631979,,cloudy,14.5
1172633681,,rain,11.98
1172636234,,cloudy,11.24
1172638787,,cloudy,17.32
1172631128,,clear night,10.18
1172637085,,clear night,15.73
1172624320,Colombo,partly cloudy night,15.92
1172623469,"La Penna, Federico",cloudy,15.28
1172627724,"Manganiello, Gianluca",clear day,17.62
1172630277,"Dionisi, Federico",clear day,16.81
1172628575,"Bonacina, Kevin",clear day,17.03
1172622618,"Arena, Alberto Ruben",cloudy,12.94
1172626022,"Mariani, Maurizio",cloudy,19.54
1172626873,"Chiffi, Daniele",partly cloudy day,17.6
1172629426,"Feliciani, Ermanno",clear day,16.93
1172625171,"Zufferli, Luca",clear night,11.12
1172616661,,rain,12.64
1172619214,"Marinelli, Livio",cloudy,13.37
1172614108,"Collu, Guiseppe",cloudy,14.67
1172617512,"Sozza, Simone",cloudy,18.9
1172614959,"Marchetti, Matteo",clear day,23.13
1172615810,"Ayroldi, Giovanni",cloudy,14.34
1172620916,"Massa, Davide",clear night,15.63
1172621767,"Marcenaro, Matteo",clear day,18.41
1172620065,"Guida, Marco",clear day,21.3
1172618363,"Crezzini, Valerio",cloudy,19.71
1172609002,,partly cloudy night,14.19
1172610704,,cloudy,20.1
1172606449,,rain,16.06
1172607300,,partly cloudy day,20.74
1172612406,,rain,15.63
1172605598,,cloudy,13.75
1172608151,,partly cloudy day,17.87
1172611555,,clear day,19.0
1172609853,,clear day,21.0
1172613257,,partly cloudy night,12.78
1172598790,"Ayroldi, Giovanni",clear night,17.53
1172602194,"Collu, Guiseppe",clear day,20.79
1172601343,"Chiffi, Daniele",clear night,16.19
1172600492,"Fourneau, Francesco",partly cloudy day,21.48
1172603896,"Feliciani, Ermanno",clear day,23.77
1172603045,"Manganiello, Gianluca",clear day,22.14
1172604747,"Perenzoni, Daniele",clear day,18.79
1172597088,"Piccinini, Marco",cloudy,21.01
1172599641,"Sozza, Simone",clear day,16.65
1172597939,"Di Bello, Marco",rain,14.8
1172593684,"Crezzini, Valerio",partly cloudy night,23.07
1172591131,"Marinelli, Livio",partly cloudy night,23.39
1172590280,"Baccini, Giovanni",clear day,28.72
1172589429,"La Penna, Federico",clear day,28.59
1172594535,Colombo,cloudy,25.36
1172591982,"Sozza, Simone",clear day,28.19
1172595386,"Doveri, Daniele",partly cloudy night,21.87
1172596237,"Rapuano, Andrea",partly cloudy day,28.11
1172588578,"Collu, Guiseppe",partly cloudy day,30.43
1172592833,"Zufferli, Luca",clear night,22.86
1172581770,"Piccinini, Marco",partly cloudy night,20.11
1172587727,"Arena, Alberto Ruben",clear day,24.99
1172584323,"Marcenaro, Matteo",partly cloudy night,21.22
1172586876,"Tremolada, Paride",cloudy,25.71
1172585174,"Massa, Davide",cloudy,24.61
1172580068,"Manganiello, Gianluca",partly cloudy day,23.36
1172586025,"Ayroldi, Giovanni",cloudy,25.99
1172582621,"Zufferli, Luca",cloudy,21.32
1172583472,Colombo,rain,20.82
1172580919,"Fourneau, Francesco",clear day,29.57
1172574962,"Crezzini, Valerio",clear night,22.99
1172574111,"Marchetti, Matteo",clear night,23.07
1172573260,"Chiffi, Daniele",partly cloudy day,24.32
1172579217,"Abisso, Rosario",partly cloudy day,25.22
1172578366,"Collu, Guiseppe",clear night,21.91
1172576664,"Bonacina, Kevin",clear night,22.24
1172571558,"Doveri, Daniele",clear day,22.61
1172577515,"Mariani, Maurizio",clear day,23.02
1172575813,"Marinelli, Livio",clear night,26.36
1172572409,"Guida, Marco",clear day,23.93
1172566452,"La Penna, Federico",cloudy,23.36
1172570707,"Tremolada, Paride",cloudy,24.33
1172567303,"Marcenaro, Matteo",cloudy,21.01
1172563048,"Arena, Alberto Ruben",partly cloudy night,19.5
1172563899,"Sozza, Simone",partly cloudy day,29.58
1172564750,"Manganiello, Gianluca",clear day,21.62
1172568154,"Collu, Guiseppe",clear night,23.68
1172569005,"Zufferli, Luca",clear night,23.94
1172569856,"Ayroldi, Giovanni",partly cloudy day,25.94
1172565601,"Massa, Davide",clear day,25.15
1315151502,"Zwayer, Felix",clear day,22.33
1315150651,"Brand, Benjamin",partly cloudy day,15.84
1181704490,"Aytekin, Deniz",cloudy,11.44
1181708745,"Siebert, Daniel",cloudy,11.52
1181703639,"Stieler, Tobias",cloudy,13.93
1181705341,"Willenborg, Frank",partly cloudy day,13.59
1181707894,"Hartmann, Robert",partly cloudy day,10.19
1181710447,"Dankert, Bastian",cloudy,12.59
1181706192,"Welz, Tobias",cloudy,14.85
1181707043,"Stegemann, Sascha",cloudy,13.81
1181709596,"Ittrich, Patrick",partly cloudy day,14.44
1181700235,"Exner, Florian",cloudy,20.44
1181697682,"Jablonski, Sven",cloudy,19.75
1181698533,"Zwayer, Felix",cloudy,17.44
1181702788,"Jollenbeck, Matthias",partly cloudy day,15.27
1181699384,"Storks, Soren",clear day,21.06
1181701086,"Brand, Benjamin",cloudy,15.74
1181701937,"Schroder, Robert",clear day,21.93
1181695980,"Reichel, Tobias",clear day,20.25
1181696831,"Ittrich, Patrick",clear day,14.31
1181691725,"Dankert, Bastian",cloudy,19.3
1181690023,"Badstubner, Florian",cloudy,17.38
1181693427,"Gerach, Timo",cloudy,25.08
1181688321,"Welz, Tobias",cloudy,21.86
1181695129,"Siebert, Daniel",cloudy,25.07
1181689172,"Willenborg, Frank",clear day,23.82
1181692576,"Stegemann, Sascha",cloudy,24.94
1181694278,"Schlager, Daniel",clear day,25.45
1181690874,"Aytekin, Deniz",cloudy,25.57
1181681513,"Braun, Robin",clear day,15.44
1181686619,"Dingert, Christian",partly cloudy day,19.26
1181683215,"Schroder, Robert",wind,10.03
1181684066,"Zwayer, Felix",clear day,18.96
1181687470,"Stieler, Tobias",wind,15.23
1181680662,"Osmers, Harm",clear day,19.84
1181682364,"Hartmann, Robert",clear day,17.61
1181684917,"Petersen, Martin",clear day,20.75
1181685768,"Jablonski, Sven",clear night,11.4
1181674705,"Welz, Tobias",partly cloudy day,12.04
1181673854,"Storks, Soren",cloudy,13.26
1181676407,"Ittrich, Patrick",partly cloudy day,15.88
1181675556,"Dankert, Bastian",cloudy,20.33
1181677258,"Siebert, Daniel",cloudy,21.48
1181678960,"Badstubner, Florian",cloudy,20.28
1181679811,"Exner, Florian",cloudy,18.41
1181673003,"Brand, Benjamin",cloudy,18.96
1181678109,"Jollenbeck, Matthias",cloudy,15.49
1181668748,"Zwayer, Felix",cloudy,11.93
1181671301,"Jablonski, Sven",cloudy,9.77
1181667046,"Reichel, Tobias",cloudy,13.98
1181670450,"Stieler, Tobias",wind,13.32
1181666195,"Aytekin, Deniz",cloudy,19.08
1181669599,"Stegemann, Sascha",partly cloudy day,13.4
1181667897,"Dingert, Christian",clear day,17.06
1181672152,"Gerach, Timo",cloudy,13.66
1181665344,"Schlager, Daniel",cloudy,8.4
1181659387,"Exner, Florian",cloudy,16.14
1181663642,"Welz, Tobias",wind,16.75
1181662791,"Schroder, Robert",cloudy,15.01
1181661940,"Osmers, Harm",cloudy,13.74
1181657685,"Petersen, Martin",cloudy,14.15
1181658536,"Dankert, Bastian",cloudy,13.84
1181661089,"Aytekin, Deniz",partly cloudy day,11.59
1181664493,"Hartmann, Robert",cloudy,12.28
1181660238,"Siebert, Daniel",cloudy,15.17
1181650026,"Zwayer, Felix",clear night,6.88
1181655983,"Badstubner, Florian",clear day,13.02
1181654281,"Stieler, Tobias",clear day,14.7
1181651728,"Jollenbeck, Matthias",cloudy,10.26
1181656834,"Brand, Benjamin",partly cloudy day,10.24
1181652579,"Storks, Soren",cloudy,13.35
1181653430,"Braun, Robin",cloudy,9.13
1181650877,"Ittrich, Patrick",cloudy,9.31
1181655132,"Jablonski, Sven",partly cloudy night,6.73
1181648324,"Aytekin, Deniz",cloudy,6.62
1181645771,"Jablonski, Sven",cloudy,8.09
1181649175,"Stegemann, Mitja",partly cloudy day,9.59
1181646622,"Welz, Tobias",cloudy,5.61
1181647473,"Reichel, Tobias",cloudy,7.63
1181642367,"Dingert, Christian",rain,6.91
1181644920,"Osmers, Harm",cloudy,8.51
1181644069,"Dankert, Bastian",rain,6.25
1181643218,"Schlager, Daniel",rain,6.16
1181640665,"Gerach, Timo",partly cloudy day,13.47
1181639814,"Zwayer, Felix",cloudy,14.87
1181635559,"Siebert, Daniel",cloudy,14.95
1181641516,"Exner, Florian",clear day,15.68
1181638112,"Jollenbeck, Matthias",clear day,17.16
1181636410,"Brand, Benjamin",partly cloudy day,15.95
1181638963,"Petersen, Martin",partly cloudy day,15.24
1181637261,"Hartmann, Robert",partly cloudy day,13.3
1181634708,"Schroder, Robert",clear night,6.54
1181575989,"Storks, Soren",clear night,5.45
1181631304,"Dankert, Bastian",partly cloudy night,7.34
1181630453,"Dingert, Christian",clear day,11.46
1181633006,"Ittrich, Patrick",partly cloudy day,11.67
1181629602,"Jablonski, Sven",wind,9.59
1181632155,"Aytekin, Deniz",cloudy,12.86
1181633857,"Badstubner, Florian",wind,12.85
1181627900,"Stieler, Tobias",cloudy,12.67
1181627049,"Welz, Tobias",clear night,8.31
1181621943,"Stegemann, Sascha",rain,8.49
1181624496,"Storks, Soren",rain,9.78
1181621092,"Siebert, Daniel",cloudy,12.17
1181623645,"Brand, Benjamin",cloudy,6.86
1181620241,"Schroder, Robert",cloudy,10.4
1181619390,"Reichel, Tobias",cloudy,6.68
1181626198,"Schlager, Daniel",cloudy,8.23
1181625347,"Osmers, Harm",cloudy,7.29
1181622794,"Braun, Robin",cloudy,3.84
1181616837,"Jollenbeck, Matthias",clear night,-0.72
1181611731,"Zwayer, Felix",cloudy,0.69
1181617688,"Hartmann, Robert",cloudy,2.4
1181612582,"Jablonski, Sven",cloudy,2.39
1181615986,"Exner, Florian",cloudy,4.23
1181614284,"Petersen, Martin",cloudy,3.83
1181618539,"Dankert, Bastian",cloudy,0.83
1181615135,"Badstubner, Florian",cloudy,0.15
1181613433,"Welz, Tobias",cloudy,2.15
1181604072,"Stieler, Tobias",cloudy,5.11
1181605774,"Willenborg, Frank",partly cloudy day,8.86
1181604923,"Dingert, Christian",partly cloudy night,7.82
1181609178,"Brand, Benjamin",cloudy,2.26
1181606625,"Aytekin, Deniz",partly cloudy day,10.97
1181607476,"Siebert, Daniel",cloudy,6.78
1181610880,"Gerach, Timo",cloudy,2.42
1181608327,"Ittrich, Patrick",cloudy,9.11
1181610029,"Storks, Soren",cloudy,1.51
1181597264,"Jollenbeck, Matthias",cloudy,6.44
1181602370,"Badstubner, Florian",clear day,7.86
1181599817,"Osmers, Harm",cloudy,-2.35
1181600668,"Braun, Robin",cloudy,6.05
1181603221,"Zwayer, Felix",cloudy,0.94
1181596413,"Stegemann, Sascha",cloudy,2.05
1181598115,"Schroder, Robert",cloudy,5.29
1181601519,"Schlager, Daniel",cloudy,0.42
1181598966,"Petersen, Martin",cloudy,3.75
1181570883,"Exner, Florian",cloudy,-1.2
1181572585,"Willenborg, Frank",cloudy,-0.81
1181592158,"Dankert, Bastian",cloudy,2.68
1181590456,"Storks, Soren",cloudy,4.07
1181595562,"Hartmann, Robert",cloudy,-1.55
1181593860,"Siebert, Daniel",partly cloudy day,2.81
1181593009,"Stieler, Tobias",partly cloudy day,2.01
1181591307,"Jablonski, Sven",partly cloudy day,3.56
1181589605,"Exner, Florian",cloudy,1.48
1181588754,"Reichel, Tobias",clear day,6.54
1181594711,"Welz, Tobias",cloudy,-3.39
1181581095,"Petersen, Martin",clear night,0.85
1181586201,"Aytekin, Deniz",clear day,5.25
1181585350,"Stegemann, Sascha",cloudy,2.92
1181584499,"Schlager, Daniel",cloudy,5.22
1181582797,,,
1181587903,"Welz, Tobias",cloudy,4.27
1181581946,"Osmers, Harm",cloudy,10.81
1181583648,"Schroder, Robert",cloudy,3.52
1181587052,"Brand, Benjamin",cloudy,7.23
1181573436,"Badstubner, Florian",clear night,3.09
1181575138,"Ittrich, Patrick",cloudy,7.24
1181576840,"Dingert, Christian",cloudy,6.0
1181578542,"Hartmann, Robert",cloudy,3.92
1181580244,"Willenborg, Frank",cloudy,2.18
1181574287,"Siebert, Daniel",cloudy,7.57
1181577691,"Jablonski, Sven",cloudy,4.07
1181579393,"Jollenbeck, Matthias",cloudy,6.19
1181566628,"Reichel, Tobias",clear night,-4.09
1181567479,"Osmers, Harm",cloudy,-0.25
1181565777,"Zwayer, Felix",cloudy,-1.43
1181571734,"Dankert, Bastian",cloudy,-3.95
1181569181,"Gerach, Timo",snow,1.67
1181570032,"Schroder, Robert",cloudy,0.08
1181568330,"Schlager, Daniel",cloudy,3.11
1181561522,"Badstubner, Florian",partly cloudy night,1.2
1181562373,"Jollenbeck, Matthias",partly cloudy day,8.07
1181563224,"Brand, Benjamin",cloudy,6.79
1181564075,"Siebert, Daniel",cloudy,8.61
1181560671,"Stieler, Tobias",cloudy,5.7
1181559820,"Dingert, Christian",cloudy,9.68
1181558118,"Welz, Tobias",cloudy,5.1
1181564926,"Stegemann, Sascha",cloudy,7.04
1181558969,"Jablonski, Sven",cloudy,9.52
1181557267,"Hartmann, Robert",cloudy,7.04
1181551310,"Braun, Robin",cloudy,3.77
1181553863,"Zwayer, Felix",cloudy,7.22
1181550459,"Osmers, Harm",cloudy,8.36
1181554714,"Petersen, Martin",cloudy,7.12
1181553012,"Willenborg, Frank",cloudy,7.39
1181555565,"Storks, Soren",partly cloudy day,9.07
1181552161,"Ittrich, Patrick",cloudy,9.67
1181556416,"Schlager, Daniel",partly cloudy night,3.57
1181543651,"Badstubner, Florian",cloudy,10.53
1181545353,"Stegemann, Sascha",cloudy,8.87
1181547906,"Siebert, Daniel",cloudy,4.95
1181549608,"Schroder, Robert",cloudy,6.06
1181542800,"Jablonski, Sven",cloudy,6.47
1181544502,"Reichel, Tobias",cloudy,9.85
1181546204,"Exner, Florian",cloudy,6.05
1181548757,"Stieler, Tobias",cloudy,9.52
1181547055,"Brand, Benjamin",cloudy,4.12
1181538545,"Schlager, Daniel",cloudy,6.68
1181537694,"Osmers, Harm",cloudy,7.45
1181539396,"Storks, Soren",cloudy,7.88
1181535141,"Welz, Tobias",cloudy,9.26
1181535992,"Zwayer, Felix",cloudy,5.32
1181540247,"Dingert, Christian",cloudy,8.92
1181541949,"Dankert, Bastian",cloudy,9.04
1181541098,"Ittrich, Patrick",cloudy,7.91
1181536843,"Gerach, Timo",cloudy,9.06
1181533439,"Stieler, Tobias",cloudy,0.8
1181532588,"Petersen, Martin",clear day,0.93
1181530035,"Badstubner, Florian",partly cloudy night,0.85
1181528333,"Jablonski, Sven",clear day,-0.66
1181534290,"Hartmann, Robert",partly cloudy day,2.25
1181527482,"Braun, Robin",clear day,-0.55
1181530886,"Willenborg, Frank",clear day,-0.42
1181529184,"Brand, Benjamin",cloudy,3.26
1181531737,"Stegemann, Sascha",clear night,-0.82
1181521525,,cloudy,9.12
1181524929,,cloudy,10.13
1181522376,,cloudy,11.21
1181520674,,cloudy,11.12
1181519823,,cloudy,11.86
1181525780,,clear day,10.48
1181524078,,cloudy,7.01
1181523227,,cloudy,9.91
1181526631,,cloudy,10.44
1181518972,"Willenborg, Frank",cloudy,10.18
1181513866,"Schlager, Daniel",partly cloudy day,13.14
1181513015,"Aytekin, Deniz",cloudy,13.32
1181514717,"Dingert, Christian",cloudy,14.36
1181516419,"Jablonski, Sven",cloudy,16.4
1181518121,"Storks, Soren",cloudy,15.35
1181517270,"Hartmann, Robert",rain,14.28
1181515568,"Badstubner, Florian",cloudy,13.94
1181512164,,cloudy,10.35
1181510462,"Zwayer, Felix",partly cloudy night,7.99
1181505356,"Osmers, Harm",wind,9.98
1181507058,"Brand, Benjamin",rain,10.24
1181504505,"Siebert, Daniel",wind,10.71
1181508760,"Petersen, Martin",rain,10.79
1181509611,"Jollenbeck, Matthias",wind,12.12
1181507909,"Braun, Robin",cloudy,12.08
1181506207,"Stegemann, Sascha",rain,11.58
1181511313,"Schlager, Daniel",wind,8.65
1181501952,"Jablonski, Sven",partly cloudy day,10.64
1181498548,"Aytekin, Deniz",cloudy,17.66
1181496846,"Dankert, Bastian",clear night,9.7
1181497697,"Gerach, Timo",cloudy,13.86
1181501101,"Welz, Tobias",clear day,11.1
1181500250,"Exner, Florian",partly cloudy day,13.07
1181503654,"Badstubner, Florian",clear day,11.41
1181499399,"Ittrich, Patrick",cloudy,11.11
1181502803,,cloudy,8.83
1181490889,,partly cloudy night,12.63
1181493442,,partly cloudy day,13.59
1181495144,,partly cloudy day,14.24
1181492591,,rain,13.42
1181489187,,partly cloudy day,18.86
1181495995,,rain,14.51
1181490038,,rain,14.11
1181491740,,rain,13.97
1181494293,,cloudy,10.25
1181487485,"Aytekin, Deniz",clear night,13.9
1181483230,"Jollenbeck, Matthias",clear day,18.94
1181484081,"Dankert, Bastian",partly cloudy day,17.58
1181482379,"Exner, Florian",partly cloudy day,17.14
1181486634,"Petersen, Martin",clear day,19.16
1181488336,"Braun, Robin",cloudy,18.36
1181484932,"Welz, Tobias",cloudy,13.9
1181485783,"Reichel, Tobias",cloudy,16.69
1181481528,"Willenborg, Frank",partly cloudy night,12.78
1181475571,"Siebert, Daniel",cloudy,14.02
1181474720,"Zwayer, Felix",rain,15.48
1181476422,"Jablonski, Sven",rain,18.0
